微信消息记录     导出时间:2016-05-22 00:33:26
－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－－
ID                            时间                     联系人                   状态                类型                消息
2215573545@chatroom           2016-05-15 20:22:33      040-王冰玲               接收                文本                @幻想之城 来我们公司吧
2215573545@chatroom           2016-05-15 20:22:34      053-赵浩zz               接收                网页                微信红包
                                                                                          https://wxapp.tenpay.com/mmpayhb/wxhb_personalreceive?showwxpaytitle=1&msgtype=1&channelid=1&sendid=10000343012016051576880910274&ver=6&sign=f3819b35a6fa6314ea422d9b326ffe4186d9f2103382839b6bac6af703370d74f90a8f669db06feaa6fd0e9dd069984d161b9ec117b06367461301049791d666380a17e77f1db7246cb4eb4150ee0a7040cef4288292878e648a6b331ebef46f
2215573545@chatroom           2016-05-15 20:22:37      125-李佺                 接收                文本                哇
2215573545@chatroom           2016-05-15 20:22:38      040-王冰玲               接收                文本                建筑行业
2215573545@chatroom           2016-05-15 20:22:59      086-素安。               接收                文本                这么好，到处出差，可以到旅游啊[呲牙]
2215573545@chatroom           2016-05-15 20:23:01      008-啵妞💋             接收                文本                我享受不了按摩 足疗之类了 
2215573545@chatroom           2016-05-15 20:23:02      111-塔雅                 接收                文本                @七七_seven 你那的？
2215573545@chatroom           2016-05-15 20:23:03      121-A李归宝              接收                文本                哪里看达标了吗
2215573545@chatroom           2016-05-15 20:23:07      040-王冰玲               接收                文本                @塔雅 这样啊，我都不知道
2215573545@chatroom           2016-05-15 20:23:08      008-啵妞💋             接收                文本                痒痒肉多
2215573545@chatroom           2016-05-15 20:23:13      125-李佺                 接收                文本                出差多好
2215573545@chatroom           2016-05-15 20:23:14      008-啵妞💋             接收                动画表情            [动画表情]
2215573545@chatroom           2016-05-15 20:23:15      121-A李归宝              接收                文本                我打标没有
2215573545@chatroom           2016-05-15 20:23:23      008-啵妞💋             接收                文本                有孩子不好
2215573545@chatroom           2016-05-15 20:23:28      086-素安。               接收                文本                @A李归宝 看大王发的链接
2215573545@chatroom           2016-05-15 20:23:31      111-塔雅                 接收                文本                @王冰玲 捏得多了就有经验了
2215573545@chatroom           2016-05-15 20:23:32      008-啵妞💋             接收                文本                见不到孩子 不想出差
2215573545@chatroom           2016-05-15 20:23:34      111-塔雅                 接收                文本                [酷][酷][酷]
2215573545@chatroom           2016-05-15 20:23:39      105-七七_seven           接收                文本                @塔雅  我西安的
2215573545@chatroom           2016-05-15 20:23:40      008-啵妞💋             接收                文本                @A李归宝 往上翻链接
2215573545@chatroom           2016-05-15 20:23:44      043-幻想之城             接收                文本                做it咨询的，到处出差加班😂
2215573545@chatroom           2016-05-15 20:23:51      154-king                 接收                文本                本周打卡统计如下，绿色为达标、已提前请假和打过卡的本周新人，黄色为未达标，红色是三周未打卡且未发红包，明天中午十二点前未发红包将踢群http://mp.weixin.qq.com/s?__biz=MzI3MTA4MjUwOQ==&mid=508906165&idx=1&sn=aae4266cbdfc3c738da65f84e279df72&scene=0&previewkey=Ff8g4sFjPL%2FqnF8%2BI67n5cNS9bJajjJKzz%2F0By7ITJA%3D#wechat_redirect 本周入群的小伙伴下周才计入统计！有漏记可申诉！ 提醒新群友： 1.达标标准：每周打卡3次以上共90min以上，打卡格式【打卡】项目+时长+图片，有特殊情况比如生病或者例假等需提前请假说明哈！谢谢！ 2.打卡周期：每周周日至第二周周六 3.每周未达标的群友在周日晚八点后发5元以上的红包，个数随意 4.一次违反群规（未达标未发红包）提醒，两次警告，三次踢群 另外，因为发现被拉近来的好友基本都不知道群规，从下周起不允许拉好友进群，想进群先加badgirl，badgirl再拉人 新的一周大家加油！
2215573545@chatroom           2016-05-15 20:23:53      008-啵妞💋             接收                文本                @七七_seven 我也西安[发呆]
2215573545@chatroom           2016-05-15 20:23:55      040-王冰玲               接收                文本                @塔雅 拯救我们一下贫苦大众吧
2215573545@chatroom           2016-05-15 20:23:59      086-素安。               接收                文本                IT咨询~
2215573545@chatroom           2016-05-15 20:24:03      154-king                 接收                文本                自己看达标没有
2215573545@chatroom           2016-05-15 20:24:06      079-秋天以北🍒         接收                文本                没看音乐节吗 
2215573545@chatroom           2016-05-15 20:24:08      111-塔雅                 接收                文本                @七七_seven 哦，还说离得近给你介绍个不错的技师呢
2215573545@chatroom           2016-05-15 20:24:19      111-塔雅                 接收                文本                @王冰玲 你来我请你
2215573545@chatroom           2016-05-15 20:24:24      105-七七_seven           接收                文本                哇@💋啵妞💋  可以面基了[色]
2215573545@chatroom           2016-05-15 20:24:35      086-素安。               接收                文本                周末的时间，说没就没
2215573545@chatroom           2016-05-15 20:24:38      008-啵妞💋             接收                文本                对啊 多近的
2215573545@chatroom           2016-05-15 20:24:50      105-七七_seven           接收                文本                @塔雅  你是哪里的？
2215573545@chatroom           2016-05-15 20:24:52      040-王冰玲               接收                文本                @塔雅 我来了，告诉我地址就行
2215573545@chatroom           2016-05-15 20:24:54      008-啵妞💋             接收                文本                加你了 [呲牙]
2215573545@chatroom           2016-05-15 20:25:09      008-啵妞💋             接收                文本                大部分都是北京的 
2215573545@chatroom           2016-05-15 20:25:12      105-七七_seven           接收                文本                等我去你那了给我介绍，哈哈
2215573545@chatroom           2016-05-15 20:25:14      111-塔雅                 接收                文本                @七七_seven 北京的
2215573545@chatroom           2016-05-15 20:25:43      111-塔雅                 接收                文本                @王冰玲 好的，苏州桥华夏良子！啥时候到？
2215573545@chatroom           2016-05-15 20:25:49      043-幻想之城             接收                文本                红包分完啦，我先撤啦，等我工作稳定啦再回来。各位拜拜～么么哒～
2215573545@chatroom           2016-05-15 20:26:08      111-塔雅                 接收                文本                早点回来啊@凤头•鸡尾 
2215573545@chatroom           2016-05-15 20:26:20      025-苏良义               接收                文本                好像又一个退群了
2215573545@chatroom           2016-05-15 20:26:34      040-王冰玲               接收                文本                @塔雅 好嘞，等着我啊
2215573545@chatroom           2016-05-15 20:26:35      086-素安。               接收                文本                白白
2215573545@chatroom           2016-05-15 20:26:49      111-塔雅                 接收                文本                @王冰玲 给个准点
2215573545@chatroom           2016-05-15 20:27:00      111-塔雅                 接收                文本                给你留技师
2215573545@chatroom           2016-05-15 20:27:34      154-king                 接收                文本                赶紧发红包
2215573545@chatroom           2016-05-15 20:27:51      154-king                 接收                文本                抢完好洗澡
2215573545@chatroom           2016-05-15 20:27:53      040-王冰玲               接收                文本                减肥成功的，我跟神州约定了减肥一个月，截止到6月19日
2215573545@chatroom           2016-05-15 20:28:00      040-王冰玲               接收                文本                朋友
2215573545@chatroom           2016-05-15 20:28:11      122-余弦                 接收                文本                没我，没我
2215573545@chatroom           2016-05-15 20:28:50      154-king                 接收                文本                刚刚那个李归宝，打卡单上没他啊
2215573545@chatroom           2016-05-15 20:29:04      142-Water                接收                文本                有没有安徽的朋友
2215573545@chatroom           2016-05-15 20:29:30      154-king                 接收                文本                红包
2215573545@chatroom           2016-05-15 20:29:32      154-king                 接收                文本                红包
2215573545@chatroom           2016-05-15 20:29:51      154-king                 接收                文本                🙏🙏快来个红包吧
2215573545@chatroom           2016-05-15 20:31:19      154-king                 接收                文本                😱人吓跑完了
2215573545@chatroom           2016-05-15 20:32:16      008-啵妞💋             接收                文本                [偷笑]
2215573545@chatroom           2016-05-15 20:32:35      121-A李归宝              接收                文本                我看到我了
2215573545@chatroom           2016-05-15 20:32:41      121-A李归宝              接收                文本                我改名字了
2215573545@chatroom           2016-05-15 20:32:46      154-king                 接收                文本                哦
2215573545@chatroom           2016-05-15 20:32:50      121-A李归宝              接收                文本                宝宝不是包包就是我
2215573545@chatroom           2016-05-15 20:32:53      154-king                 接收                文本                不早说
2215573545@chatroom           2016-05-15 20:33:11      154-king                 接收                文本                害我等了半天红包
2215573545@chatroom           2016-05-15 20:33:14      119-两米六的乔巴Pan      接收                文本                我好像又错过了好多法拉利[流泪][流泪][流泪]
2215573545@chatroom           2016-05-15 20:33:23      102-Hui                  接收                网页                微信红包
                                                                                          https://wxapp.tenpay.com/mmpayhb/wxhb_personalreceive?showwxpaytitle=1&msgtype=1&channelid=1&sendid=10000309012016051576581060750&ver=6&sign=d288de202189a35e2204f3d2f3f3cbc4aa33186fde1314feb76e20edeb85b85b8e46ece349b6068054637f1d7a56c4af74c1b70ba9838fd94fe00a5b833711069d8b3a3cec920c25ad1c288df937af6e98665041e1db6c7dadfd7da3a0fde4a6
2215573545@chatroom           2016-05-15 20:33:24      154-king                 接收                文本                人都吓跑了
2215573545@chatroom           2016-05-15 20:33:47      111-塔雅                 接收                文本                好快啊
2215573545@chatroom           2016-05-15 20:34:00      144-2016跑起来🏃       接收                文本                本周进群的下周才开始考核吗？
2215573545@chatroom           2016-05-15 20:34:11      154-king                 接收                文本                妈呀
2215573545@chatroom           2016-05-15 20:34:20      154-king                 接收                文本                回了个信息
2215573545@chatroom           2016-05-15 20:34:37      154-king                 接收                文本                跑回来红包都强完了
2215573545@chatroom           2016-05-15 20:34:44      154-king                 接收                文本                抢
2215573545@chatroom           2016-05-15 20:34:46      119-两米六的乔巴Pan      接收                文本                片刻不能懈怠，抢红包时
2215573545@chatroom           2016-05-15 20:34:52      090-Mr.Xu                接收                文本                妈呀
2215573545@chatroom           2016-05-15 20:34:58      125-李佺                 接收                文本                默默地抢
2215573545@chatroom           2016-05-15 20:35:01      090-Mr.Xu                接收                文本                太快了
2215573545@chatroom           2016-05-15 20:35:26      125-李佺                 接收                文本                集中精神
2215573545@chatroom           2016-05-15 20:35:31      077-微醉蔷薇             接收                动画表情            [动画表情]
2215573545@chatroom           2016-05-15 20:35:32      125-李佺                 接收                动画表情            [动画表情]
2215573545@chatroom           2016-05-15 20:35:44      119-两米六的乔巴Pan      接收                文本                @李佺 然后就运气王了[流泪][流泪][流泪]
2215573545@chatroom           2016-05-15 20:35:51      144-2016跑起来🏃       接收                文本                新人本周安全了，都要准备发红包了[偷笑]
2215573545@chatroom           2016-05-15 20:35:52      154-king                 接收                动画表情            [动画表情]
2215573545@chatroom           2016-05-15 20:35:55      128-古魅儿               接收                文本                有没有新疆
2215573545@chatroom           2016-05-15 20:36:02      128-古魅儿               接收                文本                或是河北的
2215573545@chatroom           2016-05-15 20:36:09      128-古魅儿               接收                文本                伙伴？
2215573545@chatroom           2016-05-15 20:36:12      154-king                 接收                文本                我很安全[偷笑]
2215573545@chatroom           2016-05-15 20:36:19      051-庄明浩               接收                文本                你是新疆的？
2215573545@chatroom           2016-05-15 20:36:20      090-Mr.Xu                接收                文本                北京的行吗
2215573545@chatroom           2016-05-15 20:36:24      051-庄明浩               接收                文本                新疆哪的
2215573545@chatroom           2016-05-15 20:36:35      154-king                 接收                文本                乌鲁木齐行不行
2215573545@chatroom           2016-05-15 20:36:59      121-A李归宝              接收                文本                我在工作啊，不能随时看啊
2215573545@chatroom           2016-05-15 20:37:06      093-crazy                接收                文本                【打卡】跑步7㎞
2215573545@chatroom           2016-05-15 20:37:07      093-crazy                接收                网页                我用&#x20;悦跑圈&#x20;跑了7.04公里
                                                                                          http://wap.thejoyrun.com/po_6515591_46183680.html
2215573545@chatroom           2016-05-15 20:37:16      007-Pauline媛            接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-05-15 20:37:18      007-Pauline媛            接收                文本                【打卡】跑走结合 40分钟
2215573545@chatroom           2016-05-15 20:37:19      008-啵妞💋             接收                文本                改认亲大会了
2215573545@chatroom           2016-05-15 20:37:35      154-king                 接收                文本                来
2215573545@chatroom           2016-05-15 20:37:46      119-两米六的乔巴Pan      接收                文本                刷一下存在感，有没有兰州的[调皮]
2215573545@chatroom           2016-05-15 20:38:03      040-王冰玲               接收                文本                @古魅儿 我在河北
2215573545@chatroom           2016-05-15 20:38:31      154-king                 接收                文本                群主开个相亲会，解决一下咱们这个群的伴侣问题
2215573545@chatroom           2016-05-15 20:38:35      128-古魅儿               接收                文本                哪？
2215573545@chatroom           2016-05-15 20:38:48      061-Gmer 💋            接收                文本                哈哈哈
2215573545@chatroom           2016-05-15 20:38:52      128-古魅儿               接收                文本                新疆哈密
2215573545@chatroom           2016-05-15 20:39:14      125-李佺                 接收                文本                有没有适合男的初学者的瑜伽视频教程
2215573545@chatroom           2016-05-15 20:39:41      051-庄明浩               接收                文本                要领会群的宗旨
2215573545@chatroom           2016-05-15 20:40:00      128-古魅儿               接收                文本                有新疆的伙伴吗？
2215573545@chatroom           2016-05-15 20:40:01      128-古魅儿               接收                文本                过几天回新疆
2215573545@chatroom           2016-05-15 20:40:02      128-古魅儿               接收                文本                现在在河北沧州河间这
2215573545@chatroom           2016-05-15 20:40:27      154-king                 接收                文本                群主出来我调戏你一下
2215573545@chatroom           2016-05-15 20:40:29      128-古魅儿               接收                文本                [鄙视][鄙视][鄙视]
2215573545@chatroom           2016-05-15 20:40:30      154-king                 接收                文本                [偷笑][偷笑][偷笑][偷笑]
2215573545@chatroom           2016-05-15 20:40:37      100-Achilles ॐ🏃🐬  接收                文本                刷一下存在感，有没有深圳的[调皮]
2215573545@chatroom           2016-05-15 20:40:45      128-古魅儿               接收                文本                
2215573545@chatroom           2016-05-15 20:40:49      090-Mr.Xu                接收                文本                率火
2215573545@chatroom           2016-05-15 20:40:50      128-古魅儿               接收                文本                不知道撒
2215573545@chatroom           2016-05-15 20:41:01      090-Mr.Xu                接收                文本                驴火
2215573545@chatroom           2016-05-15 20:41:15      090-Mr.Xu                接收                文本                河间
2215573545@chatroom           2016-05-15 20:41:22      128-古魅儿               接收                文本                驴肉火烧吗？
2215573545@chatroom           2016-05-15 20:41:25      128-古魅儿               接收                文本                对的啦
2215573545@chatroom           2016-05-15 20:41:37      128-古魅儿               接收                文本                河间有名的驴肉火烧
2215573545@chatroom           2016-05-15 20:41:51      128-古魅儿               接收                文本                过来吃[勾引][勾引]
2215573545@chatroom           2016-05-15 20:42:05      140-被遗忘的流年         接收                文本                有没有青岛的[冷汗]
2215573545@chatroom           2016-05-15 20:42:14      008-啵妞💋             接收                文本                我喜欢吃火烧
2215573545@chatroom           2016-05-15 20:42:18      128-古魅儿               接收                文本                你多呼叫呼叫
2215573545@chatroom           2016-05-15 20:42:23      154-king                 接收                文本                我现在已经饿得吞青口水了
2215573545@chatroom           2016-05-15 20:42:27      128-古魅儿               接收                文本                来吃
2215573545@chatroom           2016-05-15 20:42:28      125-李佺                 接收                文本                淄博的
2215573545@chatroom           2016-05-15 20:42:32      128-古魅儿               接收                文本                管够[呲牙]
2215573545@chatroom           2016-05-15 20:42:45      154-king                 接收                文本                我还没吃饭[流泪]
2215573545@chatroom           2016-05-15 20:42:55      128-古魅儿               接收                动画表情            [动画表情]
2215573545@chatroom           2016-05-15 20:43:04      128-古魅儿               接收                文本                我现在撑得难受
2215573545@chatroom           2016-05-15 20:43:18      154-king                 接收                文本                [撇嘴]
2215573545@chatroom           2016-05-15 20:43:19      119-两米六的乔巴Pan      接收                文本                听的都饿了
2215573545@chatroom           2016-05-15 20:43:38      128-古魅儿               接收                文本                你们都没有吃饭吗？
2215573545@chatroom           2016-05-15 20:43:45      154-king                 接收                文本                [抓狂]我决定了
2215573545@chatroom           2016-05-15 20:43:50      128-古魅儿               接收                文本                我是一顿不吃感觉要疯
2215573545@chatroom           2016-05-15 20:44:03      119-两米六的乔巴Pan      接收                文本                吃了，但是感觉又饿了
2215573545@chatroom           2016-05-15 20:44:06      154-king                 接收                文本                [撇嘴]我要喝口水去
2215573545@chatroom           2016-05-15 20:44:15      128-古魅儿               接收                文本                驴肉火烧真的很好吃的
2215573545@chatroom           2016-05-15 20:44:24      128-古魅儿               接收                文本                [色][色][色]
2215573545@chatroom           2016-05-15 20:44:38      119-两米六的乔巴Pan      接收                文本                还没到深夜就放毒了[尴尬][尴尬][尴尬]
2215573545@chatroom           2016-05-15 20:44:41      090-Mr.Xu                接收                文本                我也喜欢吃
2215573545@chatroom           2016-05-15 20:44:43      128-古魅儿               接收                文本                
2215573545@chatroom           2016-05-15 20:44:50      128-古魅儿               接收                动画表情            [动画表情]
2215573545@chatroom           2016-05-15 20:44:51      095-不想说话             接收                文本                一直有个问题，驴肉火烧是驴肉吗？
2215573545@chatroom           2016-05-15 20:44:57      128-古魅儿               接收                文本                都来！
2215573545@chatroom           2016-05-15 20:45:00      128-古魅儿               接收                文本                是呀！
2215573545@chatroom           2016-05-15 20:45:20      095-不想说话             接收                文本                [尴尬]
2215573545@chatroom           2016-05-15 20:45:22      125-李佺                 接收                文本                驴肉馅的[坏笑][坏笑]
2215573545@chatroom           2016-05-15 20:45:28      128-古魅儿               接收                文本                驴肉 和火烧
2215573545@chatroom           2016-05-15 20:45:36      128-古魅儿               接收                文本                火烧就是饼
2215573545@chatroom           2016-05-15 20:45:37      119-两米六的乔巴Pan      接收                文本                天上龙肉，地上驴肉。。。好像都没吃过[尴尬][尴尬][尴尬]
2215573545@chatroom           2016-05-15 20:45:48      090-Mr.Xu                接收                文本                好吃
2215573545@chatroom           2016-05-15 20:45:50      105-七七_seven           接收                文本                我最爱吃驴肉火烧了
2215573545@chatroom           2016-05-15 20:45:55      154-king                 接收                文本                就是驴肉馅饼
2215573545@chatroom           2016-05-15 20:46:01      154-king                 接收                文本                是吗
2215573545@chatroom           2016-05-15 20:46:02      008-啵妞💋             接收                文本                能不能不说吃啦
2215573545@chatroom           2016-05-15 20:46:03      110-江涛骇浪             接收                文本                我爱吃驴肉
2215573545@chatroom           2016-05-15 20:46:09      128-古魅儿               接收                文本                龙肉没有吃过，驴肉没少吃
2215573545@chatroom           2016-05-15 20:46:10      110-江涛骇浪             接收                文本                保定闫家火烧
2215573545@chatroom           2016-05-15 20:46:18      008-啵妞💋             接收                文本                那个饼是空心的
2215573545@chatroom           2016-05-15 20:46:19      119-两米六的乔巴Pan      接收                文本                应该类似肉夹馍吧？
2215573545@chatroom           2016-05-15 20:46:26      154-king                 接收                文本                我爱吃人肉
2215573545@chatroom           2016-05-15 20:46:43      110-江涛骇浪             接收                文本                @king 口味真重
2215573545@chatroom           2016-05-15 20:46:44      008-啵妞💋             接收                文本                饼的做法不一样
2215573545@chatroom           2016-05-15 20:46:45      128-古魅儿               接收                文本                不是驴肉陷
2215573545@chatroom           2016-05-15 20:46:49      110-江涛骇浪             接收                文本                应该去广州
2215573545@chatroom           2016-05-15 20:46:58      008-啵妞💋             接收                文本                @两米六的乔巴Pan 看起来差不多
2215573545@chatroom           2016-05-15 20:47:11      128-古魅儿               接收                文本                是饼做好，把肉夹到饼里面
2215573545@chatroom           2016-05-15 20:47:19      033-珊珊珊珊             接收                文本                @BadGirl 群主大大我需要请假，大姨妈
2215573545@chatroom           2016-05-15 20:47:20      119-两米六的乔巴Pan      接收                文本                @💋啵妞💋 我只吃过肉夹馍[流泪][流泪][流泪]
2215573545@chatroom           2016-05-15 20:47:42      128-古魅儿               接收                文本                对，和肉夹馍有点类似
2215573545@chatroom           2016-05-15 20:47:57      128-古魅儿               接收                文本                但是很好吃
2215573545@chatroom           2016-05-15 20:47:58      154-king                 接收                文本                @江涛骇浪 我没吃饭，光看你们聊吃的，饿得都想咬人了[撇嘴]
2215573545@chatroom           2016-05-15 20:48:01      008-啵妞💋             接收                文本                不过饼做法不一样
2215573545@chatroom           2016-05-15 20:48:04      125-李佺                 接收                文本                跟我们这的火烧不一样
2215573545@chatroom           2016-05-15 20:48:09      008-啵妞💋             接收                文本                火烧酥的很
2215573545@chatroom           2016-05-15 20:48:14      128-古魅儿               接收                文本                不一样的
2215573545@chatroom           2016-05-15 20:48:16      008-啵妞💋             接收                文本                脆脆的
2215573545@chatroom           2016-05-15 20:48:22      090-Mr.Xu                接收                文本                香
2215573545@chatroom           2016-05-15 20:48:27      008-啵妞💋             接收                文本                @两米六的乔巴Pan 你在哪里
2215573545@chatroom           2016-05-15 20:48:34      128-古魅儿               接收                文本                嗯！那是保定的做法！
2215573545@chatroom           2016-05-15 20:48:37      119-两米六的乔巴Pan      接收                文本                @💋啵妞💋 兰州啊
2215573545@chatroom           2016-05-15 20:48:39      090-Mr.Xu                接收                文本                我能吃四个
2215573545@chatroom           2016-05-15 20:48:44      151-Peter                接收                文本                【打卡】keep 24分钟
2215573545@chatroom           2016-05-15 20:48:48      128-古魅儿               接收                文本                兰州拉面
2215573545@chatroom           2016-05-15 20:48:52      151-Peter                接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-05-15 20:48:53      008-啵妞💋             接收                文本                那不应该啊 怎么没有卖火烧的@两米六的乔巴Pan 
2215573545@chatroom           2016-05-15 20:48:56      128-古魅儿               接收                文本                4个不多
2215573545@chatroom           2016-05-15 20:48:57      110-江涛骇浪             接收                文本                @king 我晚上也没吃主食，一个西红柿，几块饼干
2215573545@chatroom           2016-05-15 20:48:59      008-啵妞💋             接收                文本                离西安这么近
2215573545@chatroom           2016-05-15 20:49:02      128-古魅儿               接收                文本                我就4个
2215573545@chatroom           2016-05-15 20:49:11      119-两米六的乔巴Pan      接收                文本                @💋啵妞💋 只有肉夹馍吧
2215573545@chatroom           2016-05-15 20:49:14      154-king                 接收                文本                @江涛骇浪 我喝水[流泪]
2215573545@chatroom           2016-05-15 20:49:15      105-七七_seven           接收                文本                我健身完坐地铁，地铁站底下就有家驴肉火烧，还好每次我到那都卖完了，要不我。。。
2215573545@chatroom           2016-05-15 20:49:29      128-古魅儿               接收                文本                
2215573545@chatroom           2016-05-15 20:49:30      119-两米六的乔巴Pan      接收                文本                已经吃了好多拉面了[尴尬][尴尬]
2215573545@chatroom           2016-05-15 20:49:38      我                       发送                文本                @珊珊珊珊 👌请假格式有说明啊【打卡】原因+时间段
2215573545@chatroom           2016-05-15 20:49:41      008-啵妞💋             接收                文本                早餐都是拉面
2215573545@chatroom           2016-05-15 20:49:48      128-古魅儿               接收                文本                我在新疆也长吃拉面
2215573545@chatroom           2016-05-15 20:50:00      061-Gmer 💋            接收                文本                好拼
2215573545@chatroom           2016-05-15 20:50:06      110-江涛骇浪             接收                文本                @king 我现在吃饭很是肆无忌惮，有时候吃的特狠
2215573545@chatroom           2016-05-15 20:50:07      128-古魅儿               接收                文本                有点吃腻了
2215573545@chatroom           2016-05-15 20:50:18      128-古魅儿               接收                文本                新疆大盘鸡我喜欢吃
2215573545@chatroom           2016-05-15 20:50:19      119-两米六的乔巴Pan      接收                文本                @💋啵妞💋 我只是在兰州上学，不是本地人。。。要是天天吃拉面会爆炸的
2215573545@chatroom           2016-05-15 20:50:36      119-两米六的乔巴Pan      接收                文本                @古魅儿 兰州也有大盘鸡
2215573545@chatroom           2016-05-15 20:50:48      128-古魅儿               接收                文本                估计不好吃[偷笑][偷笑]
2215573545@chatroom           2016-05-15 20:51:01      128-古魅儿               接收                文本                正宗的还是新疆大盘鸡
2215573545@chatroom           2016-05-15 20:51:08      119-两米六的乔巴Pan      接收                文本                @古魅儿 全是土豆[尴尬][尴尬][尴尬]
2215573545@chatroom           2016-05-15 20:51:09      154-king                 接收                文本                @江涛骇浪 我以前是，等我减完肥了就可以吃了！只要坚持锻炼就行了
2215573545@chatroom           2016-05-15 20:51:26      118-云南元阳跑友张笠     接收                文本                【打卡】跑步+49.03min  8.37km
2215573545@chatroom           2016-05-15 20:51:31      118-云南元阳跑友张笠     接收                照片壁纸            [照片壁纸]
2215573545@chatroom           2016-05-15 20:51:47      008-啵妞💋             接收                文本                天天吃面的人生不适合我
2215573545@chatroom           2016-05-15 20:51:53      110-江涛骇浪             接收                文本                我喜欢兰州的醪糟，喝着很爽
2215573545@chatroom           2016-05-15 20:51:58      128-古魅儿               接收                文本                我减肥没有控制饮食，只是控制量了
2215573545@chatroom           2016-05-15 20:51:59      090-Mr.Xu                接收                文本                我好饿
2215573545@chatroom           2016-05-15 20:52:08      008-啵妞💋             接收                文本                我一年都想不起来吃一两次面
2215573545@chatroom           2016-05-15 20:52:19      119-两米六的乔巴Pan      接收                文本                @江涛骇浪 那个真的好喝
2215573545@chatroom           2016-05-15 20:52:20      128-古魅儿               接收                文本                吃驴肉火烧还是大盘鸡
2215573545@chatroom           2016-05-15 20:52:26      110-江涛骇浪             接收                文本                安泊尔拉面味道还是不错的[色][色]
2215573545@chatroom           2016-05-15 20:52:35      128-古魅儿               接收                文本                我也喜欢喝
2215573545@chatroom           2016-05-15 20:52:36      119-两米六的乔巴Pan      接收                文本                @💋啵妞💋 吃面好像特别容易饿，起码我感觉
2215573545@chatroom           2016-05-15 20:53:01      008-啵妞💋             接收                文本                @江涛骇浪 @两米六的乔巴Pan 和西安的醪糟不一样吗
2215573545@chatroom           2016-05-15 20:53:02      128-古魅儿               接收                文本                聊的我也饿了[撇嘴]
2215573545@chatroom           2016-05-15 20:53:04      110-江涛骇浪             接收                文本                @两米六的乔巴Pan 喝完酒去喝醪糟，味道真的很好啊！
2215573545@chatroom           2016-05-15 20:53:09      008-啵妞💋             接收                文本                我觉得西安的就已经很好喝了
2215573545@chatroom           2016-05-15 20:53:10      128-古魅儿               接收                文本                刚刚还很饱的
2215573545@chatroom           2016-05-15 20:53:12      033-珊珊珊珊             接收                文本                @BadGirl 【打卡】请假一周+大姨妈
2215573545@chatroom           2016-05-15 20:53:19      128-古魅儿               接收                文本                这会肚子咕咕叫了
2215573545@chatroom           2016-05-15 20:53:33      008-啵妞💋             接收                文本                @珊珊珊珊 [憨笑][憨笑][憨笑]
2215573545@chatroom           2016-05-15 20:53:34      128-古魅儿               接收                文本                西安小吃不少的
2215573545@chatroom           2016-05-15 20:53:35      110-江涛骇浪             接收                文本                @💋啵妞💋 我在西安真的没喝到醪糟啊！我喜欢biangbiang面
2215573545@chatroom           2016-05-15 20:53:42      119-两米六的乔巴Pan      接收                文本                @江涛骇浪 兰州的是牛奶醪糟@💋啵妞💋 
2215573545@chatroom           2016-05-15 20:53:47      008-啵妞💋             接收                文本                @两米六的乔巴Pan 吃面容易饿 你确定？
2215573545@chatroom           2016-05-15 20:53:52      110-江涛骇浪             接收                文本                南院门那家
2215573545@chatroom           2016-05-15 20:53:57      008-啵妞💋             接收                文本                那是不一样
2215573545@chatroom           2016-05-15 20:54:08      008-啵妞💋             接收                文本                牛奶醪糟我没喝过
2215573545@chatroom           2016-05-15 20:54:14      119-两米六的乔巴Pan      接收                文本                @💋啵妞💋 我好像是，每次拉面我要吃两碗的
2215573545@chatroom           2016-05-15 20:54:24      061-Gmer 💋            接收                文本                油泼面好吃
2215573545@chatroom           2016-05-15 20:54:26      119-两米六的乔巴Pan      接收                文本                @💋啵妞💋 就是里面加了牛奶
2215573545@chatroom           2016-05-15 20:54:27      110-江涛骇浪             接收                文本                西安定家小酥肉也是不错的
2215573545@chatroom           2016-05-15 20:54:30      008-啵妞💋             接收                文本                西安的是糯米醪糟 打些鸡蛋进去很好喝
2215573545@chatroom           2016-05-15 20:54:38      110-江涛骇浪             接收                文本                还有胡辣汤[色][色]
2215573545@chatroom           2016-05-15 20:54:43      008-啵妞💋             接收                文本                产妇喝了下奶[偷笑]
2215573545@chatroom           2016-05-15 20:54:52      008-啵妞💋             接收                文本                男同志们记住了啊 哈哈哈
2215573545@chatroom           2016-05-15 20:54:56      119-两米六的乔巴Pan      接收                文本                [尴尬][尴尬][尴尬]
2215573545@chatroom           2016-05-15 20:55:08      008-啵妞💋             接收                文本                @江涛骇浪 回民的胡辣汤好喝
2215573545@chatroom           2016-05-15 20:55:16      008-啵妞💋             接收                文本                牛肉丸子[色]
2215573545@chatroom           2016-05-15 20:55:18      033-珊珊珊珊             接收                文本                @💋啵妞💋 是我理解错了嘛？睡迷糊了[困]
2215573545@chatroom           2016-05-15 20:55:44      110-江涛骇浪             接收                文本                @💋啵妞💋 对，牛肉丸子胡辣汤，再加上肉夹馍，我很喜欢
2215573545@chatroom           2016-05-15 20:55:59      008-啵妞💋             接收                文本                @Gmer 💋 我做油泼面好吃[害羞]
